num,date,review,rating,like
5066,2017년 12월 12일,업데이트이후로 정말 짜증납니다..별짓을 다해도 접속이 안되네요..언제까지 이래야 되나요?,1,5
5067,2017년 12월 08일,아이디가 오래되어서 인증을 하라는데 아이핀인증은 잘 안하게되서 핸드폰인증 하려는데 오류가 뜨네요 아무것도 안나와요! 노트4 사용합니다.,3,21
5068,2017년 12월 08일,쓰레기앱 진짜 결제만 잘되고 주문배송조회는 오류,1,5
5069,2017년 12월 12일,업데이트를 강제로 하게 해놓곤 접속안되는건 뭐죠? 장난치나...,1,9
5070,2017년 12월 07일,다시 설치해도 중지되었다는 창이 뜨네요 갑자기 오늘 부터 그래요 갤럭시w 입니다 확인부탁드립니다,1,24
5071,2017년 12월 22일,롯데닷컴 앱을 터치해도 화면연결이 안됩니다. 그리고 스마트폰 터치를 못하게 먹통으로 만듭니다. 삭제를 해야 스마트폰이 정상작동이 됩니다.확인 조치를 바랍니다.,3,
5072,2017년 12월 05일,앱 접속이 아예 불가네요. 재부팅해도 그렇고.,1,12
5073,2017년 12월 12일,너무 먹통..항상 먹통 ..쇼핑앱중 가장 버벅대고 죙일 로딩만하다 멈춰요 쇼핑하기가 싫어지는 앱이네요,1,
5074,2017년 12월 04일,기가 막힌다. 로그인 풀려서 다시 하려고 했더니 아이디 비번이 틀리단다. 다른 롯데쪽은 다 되는데.. 박수 쳐드립니다.,1,
5075,2017년 12월 03일,로긴이 안된다 정말... 인증세번받고 비번바꿔도 안되고 잘못됐다고...,2,2
5076,2017년 12월 12일,갑자기 접속이 안됨. PC 에서는 되는데 앱에손 비번이 틀렸다고 계속 접속이 안됨,3,
5077,2017년 12월 03일,네이버 앱 통해서 주문하려하니까 아이디 비밀번호 맞는데도 계속 본인 아니라 그러고 비회원 주문도 안 되고 매우 짜증나고 어이없네요 티 두장 사자고 한시간 버린게 화가 나요 서버 관리좀 하세요 뭘 자꾸 아이디랑 비밀번호가 없대 덕분에 비밀번호 세번이나 갈았는데도 로그인이 안 된다네요!!!,1,2
5078,2017년 12월 02일,갑자기 로그인이 안되요,2,
5079,2017년 12월 02일,아주굿 최고,5,
5080,2017년 12월 22일,엡에뜨지않음?😭,1,
5081,2017년 12월 01일,앱이열리지않습니다 지우고 깔아도 마찬가지 롯데슈퍼도 안되고ㅜ.ㅜ,1,
5082,2017년 12월 22일,또 자꾸 로그아웃되고 같은 오류 입니다. 아래분과 같은 오류입니다. 문의드렸더니 오류가 없다고 하셨는데 자꾸 로그아웃되요. 쇼핑메일 확인하려고 하면요. 삭제후 재설치 해도 그렇습니다.,3,
5083,2017년 11월 29일,힐리스 살껀데.. 안되서.. 어머니께서 안사주심.. ..,1,
5084,2017년 11월 29일,얼마전 롯데닷컴사용하다 핸폰이 바이러스 땜에 망가졌어요 몇일간 사용안하다 재설치합니다 잘관리해주세요,3,
5085,2017년 11월 28일,좋아요...^^,5,1
5086,2017년 11월 28일,사야할 물건을 못사고 있어요. 빠른 복구 좀 해주세요.,3,
5087,2017년 11월 27일,외이프사줘는데너무이뻥요,5,1
5088,2017년 11월 27일,아침까지만 해도 잘되던게 갑자기 접속자체가 안되고 지웠다가 다시 깔아도 전혀 안되네요ㅡㅡ해외접속자도 아니고 국내인데 왜 안되는거에요?답변도 다 복붙같은데 성의있는 답변좀 해주세요,1,31
5089,2017년 12월 05일,네이버클럽이다~,5,
5090,2017년 11월 27일,대박 안조쎄요..제 폰이 이상한건가요?,1,
5091,2017년 12월 12일,어제부터 앱실행이 안되고 있어요.홈쇼핑은 되고요..,1,2
5092,2017년 11월 24일,좋아!,5,
5093,2017년 11월 24일,한달이 되도록 사용을 못하고 있는데 언제쯤 이용가능한건가요?? 해외에서 한국 나갈때 항상 롯데닷컴 이용해서 쇼핑하고 외국 들어가는데 언제 정상화 된다는건지 전부 같은 답변만 복사해서 달아주시고 다른 대응방법을 마련해주셔야 하는거 아닌가요?,1,49
5094,2017년 11월 24일,와우 여기까지 사드보복,5,
5095,2017년 12월 12일,플래티넘회원입니다.앱이계속먹통이라사용할수가없습니다 빠른복구바랍니다.,2,
5096,2017년 11월 24일,정말 딱 좋아요ㅎㅎ 가방싸게 구입요ㅎ,5,3
5097,2017년 11월 23일,대단히 만족스럽네요^^,5,
5098,2017년 12월 01일,L포인트 준다길래 알람수신하고 깔았더니 포인트는 커녕 보험사에 개인정보만 넘겨버리네 쓰레기 롯데 ㅈ같은넘들 안써 개셍키들아,1,3
5099,2017년 11월 23일,좋아요,5,
5100,2017년 11월 23일,로그인도 안됨,1,
5101,2017년 11월 22일,수고하세요,4,
5102,2017년 11월 22일,롯데에서 물건 처음 사봤는데 물품이야 뭐 어디서든 비슷비슷하겠는데 서비스가 넘 좋네요 늦게출고된다고 톡보내주는거 첨받아봐요ㅎㅎ 앞으로 이것만 써야지,5,
5103,2017년 11월 22일,😎😎😎,4,
5104,2017년 11월 21일,너무 느려서 안넘어가는줄 알고 한번더 누르면 다른페이지로 넘어가버리게되요,1,6
5105,2017년 11월 21일,고생많으시네요 힘내세요~~~~~~~♡♡♡,5,3
5106,2017년 12월 01일,이앱이 안들어기져요 해외도아닌데 왜 이러죠?,3,
5107,2017년 11월 21일,원래는 잘됐는데 좀금 안하니깐 이진주님 말대로안되내요ㅠㅠ,2,1
5108,2017년 11월 21일,♥♥♥,5,
5109,2017년 11월 21일,이거 진짜편해요,5,
5110,2017년 11월 21일,너무너무좋아요,5,1
5111,2017년 11월 21일,최악,1,1
5112,2017년 11월 20일,원래 잘이용했던 유저입니다. 오랜만에 들어오니 앱이 1주일이상 아예 먹통입니다. 이곳에서 다른 유저들 의견을 보니 같은 현상인듯한데 개발자는 답글조차 없네요. 특정기기만 일어나는 현상인지 전체적인 에러인지 답을 올려주셔야할것 같습니다. 갤6 겔노트5 다 안됩니다. 저는 영국입니다. 지금 일주일넘게 저도 앱깔고 지우고... 네이버로 검색해서 공기홈 접속도 시도하는데 공식홈도 들어가지지않습니다. 댓글중 크롬 지우고 다시깔라는 글있어서 시도했습니다만 역시 안됩니다. ㅇ,2,92
5113,2017년 11월 18일,왜 앱실행이안되는지 주문하고 주문물품 받은거 확인해야하는데 며칠째 안되네요.여기는 두바이입니다.,3,28
5114,2017년 11월 17일,사용을 아직 해보지 않아서,5,3
5115,2017년 12월 01일,가입할려는데 지역번호 입력다음부터 번호가 입력이 안됨 그리고 가입하는데 휴대번호만 입력하면되지 뭐이래 복잡해요.ᆢ계속 팅겨나가서 짜증나서 가입 몬하겠네,2,23
5116,2017년 11월 16일,알아보고 있어요,3,2
5117,2017년 11월 16일,앱이 안열림,1,6
5118,2017년 11월 20일,이앱 깔지마세요 깔면 여자 꼬추 안에 나오고 이상한 광고 나와요 남자꼬추 여자가 빨고있는거 나오고,1,16
5119,2017년 11월 16일,일주일전부터 앱에 들어가지지 않습니다 삭제하고 다시 깔아도 무엇때문인지 오류만 뜨네요ㅠ,2,24
5120,2017년 11월 16일,롯데마트는많이 이용하고 있음 매우유용하고 아주좋음,4,13
5121,2017년 12월 01일,좋아요,5,
5122,2017년 11월 16일,아짜증나..비밀번호찾기하면 인증번호를 보내줘야 찾을거아니야. 아이핀으로 찾을라니까 아이핀번호도까먹음. 겨우해서비번바꾸고 로그인하니까 비정상계정이래. 아뭐냐고 진짜 짜증나게.,1,2
5123,2017년 11월 16일,카카오페이 이벤트 이모티콘 신청하기가 안눌러짐,1,1
5124,2017년 11월 20일,회원가입자체가 되지않고 전화번호 적어달라하는데 숫자를 눌러도 칸에 뜨지를않네요,1,
5125,2017년 11월 15일,"장난하나 진짜ㅡㅡ 비회원이라고 이러는건가? 주문하고 다음날 9시에 입금 확인하고 하루 다가서 저녁 6시에 택배사에 보냈다하고 등록하는데 3~4시간 걸린다고? 그 작은 물건 보내는데 그렇게 오래걸려요? 등록하는것도요? 예예 이용하는 고객이 많아서 그렇다고 하겠죠 ㅡㅡ 근데 이해 안가잔아요? 싸고 택배사 보내는데 하루 다가고 ㅡㅡ 배송조회 3~4시간 걸린다고요? 등록이나 머하는데 4시간? 그것도 밤에? 그래 고객이 많아서 ... 가다려 드렸습니다ㅋㅋㅋ 0뿔 안떠ㅋㅋㅋㅋ 없데ㅋㅋㅋ 내주문번호가ㅋㅋㅋㅋ아놔ㅡㅡㅋㅋ 그리고 비회원으로 주문...
전체 리뷰",1,14
5126,2017년 11월 20일,이 앱을 설치하고 나면 다른 앱을 실행한 후 종료를 해도 롯데 관련 돌출광고가 뜬다. 소위 애드웨어가 숨겨져 있는 앱으로 의심된다. 수 일전 갑짜기 롯데면세점 광고가 돌출로 떠서 애를 먹다가 이 앱을 삭제했더니 그 현상이 없어졌는데 다시 설치했더니 또 그렇다. 사용자의 동의없이 애드웨어를 심는 것은 불법 아닌가?,1,21
5127,2017년 11월 15일,좋아요,4,
5128,2017년 11월 13일,결제창으로 안넘어가요 해결방안알려주세요 ㅡㅡ,1,8
5129,2017년 11월 13일,결제단계에서 안넘어가는 쇼핑앱이 어딨답니까. 하라는대로해도 안되는데 괜히 시간만버리고..하루종일 시도하다 승질나서 앱지워버리려구요.,1,8
5130,2017년 11월 13일,롯데컴 엄지척,5,5
5131,2017년 11월 20일,회원가입 하라해서 하면 아이디가 있다하고 그 아이디로 비번찾기를 하면 계정이 없다하고 뭐하자는거죠 하지 말라는건가;;;,1,2
5132,2017년 11월 12일,"아이디는 있는데 비밀번호찾기가 왜이리 힘든지 모르겠네 휴대폰번호 생년월일,인증번호까지 다 쳐넣어도 본인정보와 일치하지않다고 하고.. 진짜 돈쓰지말라고 하나보다ㅎ",1,24
5133,2017년 11월 11일,그냥 쓸만함.,4,1
5134,2017년 11월 20일,먹통이에요 로딩창 이후에 화면이 안넘어가구 튕기면서 제 홈화면이 켜져있어요..ㅜㅜ 다른 앱은 안그런데 롯.닷만...ㅜㅜ 지웠다 깔아도 똑 같아요,3,9
5135,2017년 11월 09일,로그인도 안되고 뭐 어쩌라는 건가요..안드로이드 웹뷰 업데이트 하라고 해서 할려고 해도 사용 버튼이 먹히지도 않네요,1,9
5136,2017년 11월 08일,좋아요,5,
5137,2017년 11월 20일,완전짱짱임 진짜 편리하고 좋은것 같음👍👍,5,
5138,2017년 11월 07일,안켜져요 사고싶어도 못사겠네뭐,1,10
5139,2017년 11월 06일,답이 없네요...,1,
5140,2017년 11월 20일,폰아래쪽 터치안되는데 마케팅수신 동의버튼이 아래있어서 아래잇어서 어플쓸수가없음 ㅡㅡ,1,40
5141,2017년 11월 05일,신발저렴하게잘샀어요~배송도빠르고좋았어요~^^마음에듭니다~,5,
5142,2017년 11월 04일,아들한테 부탁해서 주문합니다 홈쇼핑에서 쉽게 살 수 있기를 부탁드려요,5,42
5143,2017년 11월 04일,로그인이 안됩니다,2,32
5144,2017년 11월 20일,9프로 추가할인 해준다길래 깔았더니 개뿔.. 밑에보니 저말고 다른분도 속은분많네요 이따위로 광고하지마세요,1,
5145,2017년 11월 04일,넘 편리해요,5,
5146,2017년 11월 20일,왜 자꾸 꺼지는지 도대체 물건 구입을 할 수가 없네요. 불편한 앱이에요.,2,1
5147,2017년 11월 04일,어제저녁에 잘받았습니다. 몽벨을 좋아합니다. 아쉬운점은 수량이 하나식이라서 아쉬워요.,5,1
5148,2017년 11월 03일,어플 너무 느려서 쓰레기라고 썼는데 사라졌네. 갤러리아 갑니다 ㅂㅂ,1,2
5149,2017년 11월 03일,새해 복 마니마니 받으세요 여러분,5,1
5150,2017년 11월 03일,너무좋아요,5,
5151,2017년 11월 02일,조카가 조 서선 물노항상 ㅂᆞ내주는데고기 가최트큽이고 배솟포장버ᆞ달다 좋아요😄,4,
5152,2017년 11월 01일,왜 롯데닷컴은 다른 쇼핑어플에 비해 상당히 느리네요~ 정말 불편하네요ㅜㅠ,2,2
5153,2017년 10월 30일,돈더줘ㅡㅡ,1,
5154,2017년 11월 06일,앱으로 오면 추가9% 쿠폰 준다해놓고 쿠폰은 커녕 pc에 있는 추가쿠폰 선택란 조차없음. 속았단 생각에 바로 삭제..,1,2
5155,2017년 10월 28일,제품보는데 배너로 화면 가운데쯤에 앱다운시 할인이라고 광고가 뜨네? 그래서 앱다운받았더니 그제품은 할인이 안된다고하네? 그럴거면 광고를 왜하냐??앱 다운수 조작하는 것도아니고 진짜 별로네,1,3
5156,2017년 11월 06일,쯧 이딴것도 앱이라고 만들었냐 모바일웹에서도 액션바 제대로 작동안한다 스크롤되서 화면다가리는게 액션바냐 ㅉㅉ 배송비정보도 제대로표시안되서 상품리스트는 무료배송이라고 뜨고 막상주문하면 배송비결제된다 장난하냐,1,
5157,2017년 10월 28일,더이상 웹뷰니 chrome이니다시 깔라 하지마시고 근본해결을 하세요~~!!!!!!!! 시키는데로 이짓저짓 다하고도 안되면 어쩌나요?당췌 이놈의 평가는 몇 번이나 다시 쓰는지 몰겠네요..다른 사이트들은 잘만되는데 여기만 이지경. 쓰지도 못하는 쿠폰 은 머하러 주시는지..그나마 주는것도 제한걸어 쿠폰 못쓰는 경우가 대부분인데 ㅉㅉ 버그로 예상된다가 아니라 문제점을 정확히 찾아야지요!!!엄한 고객들만 생고생입니다!!!!!!!!!!!!!!!!!!,1,30
5158,2017년 10월 26일,너무 느려요 최악임 너무 버벅대고 로딩 시간이 너무 길어요 ㅠㅠ 보다가 승질나서 몇번을 꺼버림.,1,7
5159,2017년 11월 06일,9%더 준다더니 지금일부러더혜택받으려들어왔건만낚인건가요,2,3
5160,2017년 10월 25일,앞자크부위가 조금만 당겨도 벌어지는 현상이 좀 불편하고 찍지기가 좀 불편한듯. 스타일은 임플하며 색감과기장은 마음에 듭니다,4,48
5161,2017년 10월 23일,결제안됨 ㅡ ㅡ 3일째 결재를 못함..,1,7
5162,2017년 10월 20일,장바구니 열리지가... 장바구니 열리지가 않고 계속 점만 다다닥... 그리고 툭하면 꺼짐,1,3
5163,2017년 10월 18일,"결제시 강제연동되는 백신앱 롯데닷컴 결제시 droid x백신으로 강제소환됩니다. 경쟁사 및 타소규모 쇼핑앱도 안하는 짓인거 같은데요 이거 없어도 될거 같은데 뭔 관계이길래 강제 연동에 설치까지 시킵니까? L포인트 통합이라면서 비번 쓸때마다 됐다, 안됐다...롯데슈퍼보다 구린 닷컴앱",1,108
5164,2017년 11월 06일,결제 오류,1,
5165,2017년 10월 15일,포인트준다면서.. 왜안줘요..,5,16
5166,2017년 10월 15일,결제오류 결제하기 버튼 누르면 계속 죄송합니다 나중에 시도하십시오라는 문구만 나옵니다. 언제 결제해야할까요? -ㅁ-,2,48
5167,2017년 10월 23일,쇼핑할맘이 싹 가시는 앱을 개발하셨네 화면이 자꾸만 하얘져서 먹통되고 로그인은 자꾸 풀리고...,1,
5168,2017년 10월 15일,로그인이안됨,1,
5169,2017년 10월 13일,이런좋은어플레미캐이션도있군용 참좋은애플레캐이션인것같아용,5,
5170,2017년 10월 23일,상품평가 상품은잘받았습니다마음에들고잘입겠습니다감사합니다,4,1
5171,2017년 10월 11일,회원 가입 조차 안되다니 몇일 전부터 회원 가입해 보려고 휴대폰으로 시도 해봤으나 휴대폰 인증부터 걸림돌임 이런걸 왜 만들었는지 궁금~,1,
5172,2017년 10월 11일,너무 느려요. 페이지 넘어갈때 너무 느려서 답답해요.,3,4
5173,2017년 10월 11일,로그인이안됨 다시설치해도안됨,1,
5174,2017년 10월 10일,로그인이안됨 버튼도안눌러지고 아무것도안됨 갑자기..업뎃후그럼,1,5
5175,2017년 10월 23일,로그인 ㅡㅡ 로그인이 안됨다고 로그인 자체에서 안넘어간다고 로그인이되야 물건을 사지 뭐 이따구로 관리하고 난리야ㅡㅡ제대로 좀 하란말이야,1,
5176,2017년 10월 10일,로그인 이안됨 로그인을해야 물건을주문하죠 로그인눌러지지도않고 계속헛짓하고있게만듭니다 몇번을접속해도로그인이 안눌러집니다 빠른대책!,1,35
5177,2017년 10월 23일,왜 자꾸 앱이 꺼지는 거에요? 검색하고 있는데 꺼져서 다시 켜면 또 다시 꺼지고... 짜증나서 정말.,3,25
5178,2017년 10월 09일,교환 비회원으로 교환신청하려하는데 교환배송비 결제때문에 상세페이지로 이동한다고해서 확인 누르면 로그인창으로 가는데 대체 어떡해야되나요 교환신청이 되질않으니,1,30
5179,2017년 10월 08일,로그인 안되잖아 로그인이 되야 뭘 사든지 하지~~,1,2
5180,2017년 04월 17일,계속 삭제했다가 다시 설치해야돼요 자주 안 들어가져서 완전 삭제해버리고 싶은데 어쩔 수 없이 사용합니다.,2,
5181,2017년 10월 07일,업데이트후 이상 로그인도 안됨,1,8
5182,2017년 10월 06일,아니.. 옷을 사지도 않았는데 카톡으로 클라우드 올 실리? 뭐 그걸 시켰다고 알림톡이 오는데.. 사지를 않았는데 주문 완료라는 거에요.. 그래서 취소할려고 링크 눌렀는데 앱을 깔라그러고 용량은 없는데 어떡해야되죠...?,2,
5183,2017년 10월 06일,"앱쓰레기 느리고, 반응도 없고 그냥 최악 이런앱 처음봄",1,
5184,2017년 10월 05일,안스엉클 양말 레그워머 착용하는순간 반했어여 너~~~~~~~~~~무 좋아여ㅋ,5,25
5185,2017년 10월 05일,6 6.25전쟁,5,1
5186,2017년 10월 05일,아주조아!! 아주조아!아주조아! 으흠,5,
5187,2017년 10월 03일,좋아요,5,22
5188,2017년 10월 02일,느려. 너무 느려. 복장 터져서 못 쓰겠당. 롯데백화점 다운 받았다가 넘 느려서 삭제후 닷컴 깔았더만 더 느려.,1,
5189,2017년 09월 30일,검색장난하심 치고검색하면 사라지고 ㅡㅡ 살수가있나 원,1,
5190,2017년 10월 23일,회원 가입시 주소입력이 안됨 장난하는것도 아니고,1,3
5191,2017년 09월 30일,도대체 로그인이 몇번을 풀리는건가요? 장바구니 담고나서 풀리고. 위시리스트 담고나서 풀리고 지금 십분동안 쇼핑하는데 총 4번이 풀렸네요. 커머스 사이트에서 멤버쉽 오류는 너무 치명적인거 아니가요?,1,37
5192,2017년 09월 30일,쇼핑하고 싶어도 느려터지고 신한 FAN결제 누르면 멈춥니다. 웹뷰 삭제후 재설치해도 마찬가지입니다. 꼭 사고 싶은 제품이 롯데에만 있어서 일부러 회원가입후 첫주문하는데 카드결제가 계속 멈춰서 겨우 휴대폰 소액결제로 구입합니다. 앱 릴리즈할때 확인도 안하시는지? 참.. 답답하네요.,1,30
5193,2017년 09월 29일,완전 최고예요 (왜냐하면 앱깔면 💰주는 앱이 있어요 뭐그것 때문에),5,3
5194,2017년 09월 29일,혜택도 많고 안전함 쇼핑몰앱 다 써봤는데 국내 롯데계열사에서 사용이 가능한 엘포인트 적립도 있고 뭐 나름 이벤트도 많고 만족함 다른 쇼핑몰과 다르게 보안사고가 한번도 없었던 쇼핑몰이라서 그런지 은행앱 사용할 때 쓰는 보안체계도 있고 안전한것 같음,5,23
5195,2017년 09월 28일,이상하네요. 계속 오류나서 꺼져요. 갈수록 엉망이고 네이버로 검색해서 들어가도 롯데닷컴만 들어가면 오류 나네요. 플래티넘 회원인데 더 이상 물건 사기 싫어지네요. 어떻게 하면 이렇게 만들수 있는지 대단하십니다. 다른 앱들은 멀쩡해요. 이 앱 때문에 폰 망가질까봐 겁나네요.,1,21
5196,2017년 09월 28일,상품정보가 안보여요,1,
5197,2017년 09월 28일,친절함이늘보기가너무좋아요 친절에늘감사드립니다,5,4
5198,2017년 09월 28일,편리한쇼핑 다양한제품 좋아요,4,11
5199,2017년 09월 27일,마이페이지 누르고 버퍼링 15초이상 갤s6입니다. 다른사이트는 마이페이지 누르면 모든 메뉴를 바로바로 확인가능한데 롯데닷컴은 왜 버퍼링이 심한가요? 10년 넘게 여기서 쇼핑했는데 이것땜에 요즘 롯닷들어가기가 싫어요,1,36
5200,2017년 09월 27일,롯데백화점 모든직원분들이 친절하고 물건 판매를 열심히 하는게 눈에보여 참좋았습니다,5,33
5201,2017년 10월 23일,써글 비밀번호 바꾸기 실패..철벽수비네,1,
5202,2017년 09월 27일,오늘 하루도 수고 오늘 하루도 수고,5,1
5203,2017년 10월 23일,이런글 처음 써보는데요 저는 모바일 애용을 선호하는데 유독 롯데닷컴은 쓰기가 매우 불편합니다 느리기도 느리지만 뒤로 가기를 누르면 제가 보는 상품자세히보기에서 상품으로 넘어가지 않고 전단계로 넘어가버립니다 꼭 ×표시를 눌러야합니다 여기만 그럽니다 불통이 되는 때가 허다합니다 보고 있다가 없어지는 오류도 자주 발생하고요 몇군데 애용하는데 옥×이랑 여기가 가장 심해요 롯데를 이용하려면 꼭 컴을 써야하더라구요 그래도 쓸만한 옷을 사려면 여기가 가장 나은데 개선 바랍니다,1,2
5204,2017년 09월 27일,ㅋㅋㅋ할인받으려고 깔았더니 쿠폰적용창도안뜨네 브라우저로 하는게 오히려 더 할인됌^^,1,
5205,2017년 09월 27일,느림 타 쇼핑몰앱에 비해 너무 느리고 무거움.,3,
5206,2017년 09월 27일,잠시보다 나갔다 들어오면 새로 로딩함 제목처럼 잠시보다 다른거 확인하면 그 페이지 저장안되고 새로 로딩함. 매우 귀찮고. 앱이 가끔씩 다운되는 증상도 심함. 결제중 다운되서 포인트 소멸되는 날 결제 중에 다운되는 현상때문에 다음날로 넘어가 포인트 못쓰고 소멸되어버림.,2,1
5207,2017년 10월 23일,자꾸 꺼집니다 상품을 검색하고 정렬하면 앱이 꺼집니다..ㅠㅜ,3,
5208,2017년 09월 26일,"그동안 잘 썼는데 요즘 이상하네요 밑에 분들 말씀데로 결제단계로 넘어가지지도 않고, 톡 채팅도 딱 한번 연결되더니 그담부턴 연결 안되요. 제가 말걸어서 상담원이 답변했다고 알람이 오는데, 연결이 안되니 확인도 못했네요... 어휴 앱 할인 쿠폰 가득 있는데 쓰지도 못하고 있어요..앱 구매 구매사은 신청은 어쩌구요? 신청도 못하는건가요? 언제 빨리 고쳐주시나요?",3,
5209,2017년 09월 23일,로긴도 풀리고 이벤트 참여하려면 버퍼링 장난아니고 로긴도 풀리고 개판,1,2
5210,2017년 09월 22일,저만 그런게 아니네요ㅠㅠ 장바구니에서 주문하기가 먹통입니다 . 그래서 앱을 지우고 다시 깔아 들어가니 아예 로그인 자체가 안됩니다 뭡니까..롯데닷컴 애용자인데 정말 실망입니다...ㅠ,1,4
5211,2017년 09월 21일,로그인 결제 안돼요 갤럭시S6만 안되나봐요 다른기종으로는 로그인 결제되더라구요,1,
5212,2017년 09월 20일,왜이리 오류가 나고 로그인도 안되고 잘 실행이 안됩니다 롯데 다른 앱에 비해 상당히 떨어지는 앱,1,1
5213,2017년 09월 20일,로그인이 안되요,1,1
5214,2017년 09월 20일,버퍼링 넘심하내요;; 다른항목 클릭 넘기는 과정에서 시간 오래걸리고 버벅거리고 cj o쇼핑하고 비교해도 버퍼링 너무심함!,1,
5215,2017년 10월 10일,로그인이 왜 안되는지...? 몇날 몇일 왜 안되지 했는데... 저만 그런게 아니군요ㅡㅡ;;;! 지웠다가 다시 깔아도.... 하하하...;;; 그동안은 잘 사용 했는데...,1,1
5216,2017년 09월 19일,로그인 안됩니다 주문시도하다 쓰러질뻔ᆢ 앱 지웠다 다시 깔아도 로그인 버턴 안눌러져요,2,1
5217,2017년 10월 10일,아랫분들하고 똑 같네요 로그인 안되고 튕겨져나가고 결제단계로 안 넘어가고 앱개발하신 분들은 SSG 첩자인가봐요,1,2
5218,2017년 09월 19일,이건 뭐..안되는게 더 많음 로그인 안눌러져서 상품평관리 인지뭔지 눌렀더니 겨우 로긴창떠서 어찌어찌 로긴은 했지만.. 장바구니에서 결제하기 안눌러짐. 앱 삭제했다 다시깔아봄......그래요.. 낚였어요..모바일9% 쿠폰으로 현혹하고..소비자들 아까운 시간 낭비하게 하지 마세요.이것땜에 내 아까운 시간 20분 날렸어요.. 참..짜증이 안날래야 안날수가... 앱깔다 처음으로 댓글 달아보게 하시네.. 관리안하실거면 없애세요 앱.,1,
5219,2017년 09월 19일,왜이러나요 장바구니 주문배송조회 아무것도 안돼서 삭제후 재설치 했더니 로그인도 안됩니다!!!!,1,1
5220,2017년 09월 18일,결제창이안넘어가요 로그인도안되고 이용을하라는거에요 말라는거에요!,1,2
5221,2017년 09월 18일,로그인안돼요,1,1
5222,2017년 09월 17일,로그인ㅠㅠ 며칠전부터 결제도ㅠㅠ안되구 그래서 다시 깔았드만 로그인 조차도안됨 헉ㅠㅠ,3,
5223,2017년 09월 16일,로긴안되네요 로긴이 안되서 삭제하고 깔았는데도 안되요 11월 26일부터 그러네요,2,
5224,2017년 09월 13일,최고편리 Gyu,5,2
5225,2017년 09월 11일,결제 단계로 안넘어가짐 업뎃 이후 물건 주문단계로 넘어가지지가 않네요. 장바구니에서 선택 주문을 해도 안되고 상품에서 바로 주문을 해도 안되고 주문단계로 넘어가질 않으니 급하게 주문해야할 물건을 주문을 못하고 있어요. 엘머니는 30일 이후에 소멸되는데 주문도 못하게 해놓으면 어쩌자는건지...,1,25
5226,2017년 09월 10일,로그인이 안되요 왜갑자기로그인이 안되나요..짜증나요...다시제거하고 설치해도 똑같네요..빨리좀 어떻게해주세요...아..놔,1,
5227,2017년 09월 09일,"잘 사용중 이었는데, 25일부터 결제단계로 안넘아가 삭제후 다시다운받았는데 이제는 로그인도 안되네요 빨리구매할께있는데ㅡㅡ",2,3
5228,2017년 09월 07일,"전산이 쓰레기인가요? 당일 스마트픽은 네시까지 주문해야해서 모바일, 인터넷으로 계속 주문시도해도 먹통이라 한시간 넘게 시간버리고 주문도 못했네요, 그냥 집앞 신세계 갈걸 그랬네요",1,
5229,2017년 09월 06일,"로그인 안되는이유 롯데닷컴만 되다가 갑자기 로그인안되요 다른싸이트는되는데 해결방법이뭔가? 갤럭시 알파임다 로그인 버튼을 눌러도 로긴창이 안나옴, 재설치해도 마찬가지요",1,18
5230,2017년 09월 06일,애미뒤짐 ㄹㅇ쓰레기,1,
5231,2017년 09월 05일,바로결재안됨 물건을 사라는건지 말라는거죠 결재가 안되면 어떻게사요 로그인도 안돼 클릭후 안넘어가고 멈추니 이도저도 못하고 진짜 노답이네,1,2
5232,2017년 09월 03일,로그인이안됩니다 이벤트응모도못하고 이게 먼지모르겠네요 로그인이 되야무슨 응모를하지,1,3
5233,2017년 10월 10일,로그인창이안떠요; 앱에서 로그인 창이 안뜨고 로그인해서 확인해야할 창들이 안뜹니다. 즉 주문배송창ᆞ위시리스트 이러한창들은 안열리고 다른창들은 열리고..빨리주문해야할물건이 있는데 신경질 나네요ᆞ빠른조치 부탁합니다,1,2
5234,2017년 09월 03일,문의드립니다 24일 구매할려고 할때 결제 단계로 넘어가지 않아서 결제를 못했는대요.삭제 하고 다시 설치 하니 로그인도 안되네요,1,1
5235,2017년 09월 02일,짜증나네요 결제로 넘어가지도 않고 배송조회도 마찬가지고 열받아 지웠다 다시 설치해도 여전히 먹통이네요.. 빨리 해결 좀 해주세요,1,19
5236,2017년 09월 01일,주문서 작성이 인되요 톡상담도 안되고 ! 모바일로 결재해야 혜택있는데 주문서 작성화면으로 넘어가질 않아요 빈폴키즈 그레이멜란지 다운 130으로 주문시에 말입니다 상담원 통화후 새로 깔았더니 이제 아예 로그인이 안되는 군요 뭐 어플도 이따구고 서비스도 이따구인지,1,
5237,2017년 08월 31일,설치가 안되네요 엘롯데 롯데 닷컴 설치가 안되네요,1,
5238,2017년 10월 10일,문의드립니다 모바일 결제 시에 카드 결제 단계로 넘어가지 않습니다. 하루 종일 계속 안되네요.,1,7
5239,2017년 08월 30일,왜?? 로그인이 안돼나요? 업뎃도하고 안돼서 제거후 설치했는데도 안됩니다! 겨우 다시 로긴후 밑에 분처럼 결제로 넘어가지지않습니다,1,12
5240,2017년 08월 29일,장바구니가안들가져요.. 장바구니나위시리스트가 모바일로는 안들어가져요~ 해결해주세요~ 기종 노트5입니다,1,3
