,num,date,review,rating,like
0,955,2018년 9월 16일,어.. 출석확인 은 어떠케 해욤??,3,
0,956,2018년 9월 16일,아니 무슨 삭제하면 다시설치하라고함? 최악의 앱 ㅗ,1,7
0,957,2018년 9월 15일,..........,5,
0,958,2018년 9월 15일,빡침,1,
0,959,2018년 9월 13일,.,3,
0,960,2018년 9월 13일,굿굿,5,
0,961,2018년 9월 12일,캐시는 어떻게 받는거죠??,3,6
0,962,2018년 9월 11일,...개 별로..,1,
0,963,2018년 9월 11일,괜찮은 것 같아요^^,3,
0,964,2018년 9월 10일,이벤트 참여했다,4,1
0,965,2018년 9월 10일,딱히할말이없네요,2,12
0,966,2018년 9월 10일,최고,5,8
0,967,2018년 9월 10일,👍,4,5
0,968,2018년 9월 9일,짱 좋음,5,
0,969,2018년 9월 8일,편리한 쇼핑 굿,4,9
0,970,2018년 9월 8일,헤헷 카카로 페이지 캐쉬 받고 지워야지,1,
0,971,2018년 9월 8일,좋아요,5,
0,972,2018년 9월 6일,맘에 드는 상품을 충분히 확보 하시길 바람 주문결제 했으나 품절통보 받음,3,
0,973,2018년 9월 6일,좋아영!,3,9
0,974,2018년 9월 6일,넘치는 앱에 스트레스 받기도 해유,4,
0,975,2018년 9월 6일,통합회원가입안됨,1,8
0,976,2018년 9월 6일,우 .........,1,
0,977,2018년 9월 3일,걍싫어요 깔지마세요,1,
0,978,2018년 9월 3일,아니 빌로님 반대로 비번은 없으면 어떻게 보안이 돼긴돼나요 로그인이 많다는건 무슨소리이지;;,5,54
0,979,2018년 9월 2일,카페이지 캐시충전함,5,
0,980,2018년 9월 2일,아직은 잘 모르겠어요,3,1
0,981,2018년 9월 2일,어우 한시간동안 개고생하다가 결제포기,1,19
0,982,2018년 9월 1일,좋아요,5,8
0,983,2018년 9월 1일,재미있네요,1,
0,984,2018년 8월 30일,좋으네요,3,12
0,985,2018년 8월 30일,괜찮은것같아요,5,
0,986,2018년 8월 30일,로그인이 너무많아 모르고 엄마폰 계정을 로그인해서 내 걸로 바꿀려니까비밀번호를 입력하래! 이거 로그인이 넘 많아 개인정보를 이렇게 많이하면 아예 살 수 가 없어요 어떻게 그럴 수 가 있어요?ㅠㅠ,2,75
0,987,2018년 8월 28일,와 마피아42에서 설치만하면10루나 주네요 그리고 좀 편해요 별5개주겠습니당,5,53
0,988,2018년 8월 28일,이 앱 쓰지마요,1,13
0,989,2018년 8월 28일,짱좋음,5,1
0,990,2018년 8월 27일,이거 방치하고있습,1,
0,991,2018년 8월 26일,좋아요,5,1
0,992,2018년 8월 26일,이앱 솔직히 카카오페이지때문에 물먹는거임,5,
0,993,2018년 8월 25일,굿,5,19
0,994,2018년 8월 24일,좋아,5,17
0,995,2018년 8월 23일,딴건 모르겠고 이놈에 쿠폰 다운받을때 스크롤 문제좀 해결해주세요. 쿠폰이 뭔지 보려고 살짝만 슬라이드 해도 맨아래로 쭈욱 내려가버림. 이거 왜이렇게 만든건가요?? 진짜 열때마다 스트레스 장난아니네요..,2,87
0,996,2018년 8월 23일,보기기. 좋네용,4,38
0,997,2018년 8월 23일,이번에 새로나온 안드로이드 9.0 버전에서 상품평작성을 완료할 수 없습니다. 업데이트 해주세요.,3,71
0,998,2018년 8월 23일,큼....ㄱㅊㄱㅊ하네용,5,
0,999,2018년 8월 22일,굿,5,1
0,1000,2018년 8월 22일,좀비고 무료 가스를 얻을려고 설치 했어요^^,5,
0,1001,2018년 8월 17일,광고계속나오네,1,1
0,1002,2018년 8월 17일,굳,3,53
0,1003,2018년 8월 16일,좋아요,5,
0,1004,2018년 8월 16일,설치중만계속나오네요....,5,1
0,1005,2018년 8월 15일,좋음,4,
0,1006,2018년 8월 15일,쵝오...,4,11
0,1007,2018년 8월 14일,와이거뭐임진짜개똥갔고이상함깔지마,1,10
0,1008,2018년 8월 14일,좋아요,4,10
0,1009,2018년 8월 14일,새로 바꾼폰에서 계속 로그인하거나 장바구니 담으면 꺼짐.. 몇번을 재설치했는데도,1,34
0,1010,2018년 8월 12일,카카오 캐쉬 준다고해서 설치했는데 캐쉬 안줌,1,1
0,1011,2018년 8월 12일,좋아요😁,5,1
0,1012,2018년 8월 11일,계속 결제가 안되고 주소지가 없다고만 뜨네요 상담 받았더니 상담사분은 본인은 된다고 하시고 안되는 원인을 파악할 수 없다고 하시니 지웁니다.,2,34
0,1013,2018년 8월 11일,초반에 쓸데없는 화면 안 나왔으면 좋겠네요 전보다 로딩시간 배로 걸리는데 답답함ㅋㅋㅋㅋㅋ갠적으로 전게 나은듯,1,20
0,1014,2018년 8월 9일,하나의 앱으로 다된다면서 이마트에서 선물 결제한걸 꼭 쓱 앱을 받아야 수령이 가능함;; 이럴거면 하나의 앱으로 다가능하다는 문구는 왜 넣어놨는지;; 선물 결제과정도 핵복잡함 더는 쓰기싫을 정도임,1,35
0,1015,2018년 8월 8일,업데이트할수록 초기에 쓸데없는 화면이 많아서 불편해지고 있네요.앱을 지우고 싶을 정도로.고민중입니다.,1,29
0,1016,2018년 8월 6일,"클리어 실패시 뜨는 와플 모으기 안내문이 저번 주먹 이벤트 때부터 다신 보지않기에 체크해도 계속 보이는데, 게임 밸런스 다 무시하면서까지 돈 빨아먹는 짓에 환장했으면 이런 버그는 빨리 없애라. 재설치해도 똑같다.",1,
0,1017,2018년 8월 5일,아닠ㅋㅋ카카오캐시 얘기는 카카오한테 따지라고ㅌㅋㅋ,5,
0,1018,2018년 8월 5일,사용잘할꼐요^^,5,19
0,1019,2018년 8월 5일,쓱배송 좋아요,5,
0,1020,2018년 8월 4일,너무나 많은 사람들이 있곶,5,25
0,1021,2018년 8월 3일,이 앱은 간단한 말로 천재 앱이라고 말할 수 있습니다!!,5,6
0,1022,2018년 8월 2일,좋아요!,3,5
0,1023,2018년 8월 2일,굿,5,1
0,1024,2018년 8월 2일,좋은제품저렴하거 구매하고싶네요~,5,3
0,1025,2018년 8월 1일,좋은상품 저렴하게 구매할수있어좋아요,4,4
0,1026,2018년 7월 31일,😊,2,
0,1027,2018년 7월 31일,별로,3,1
0,1028,2018년 7월 31일,넘 좋아요,5,
0,1029,2018년 7월 30일,아니 제발 카카오페이지에서 캐쉬 안 주는 건 카카오페이지에 따져야지 여기다가 따지면 어쩌자는 겁니까,5,19
0,1030,2018년 7월 30일,자주 이용해야겠네요,5,2
0,1031,2018년 7월 29일,극혐,1,1
0,1032,2018년 7월 28일,무척편하네요~^^,5,
0,1033,2018년 7월 28일,잘살펴보겠습니다,5,2
0,1034,2018년 7월 26일,님들 300캐시 들어와요 ㅋㅋ 앱 열기해서 들어가셔야 캐시 들어오지 어우 답답해,5,15
0,1035,2018년 7월 26일,왜 여기서 카카오페이지 타령이냨ㅋ 난 잘만 오는데,5,9
0,1036,2018년 7월 25일,대포님 안녕하세요 반갑습니다 즐거운 하루 되세요,4,
0,1037,2018년 7월 25일,전 이 앱이 필요해서 설치하고 만족한 사람인데요 .. 이 앱에 카카오페이지가 들어가있나요 ? 찾아봐도없는데 카카오페이지로 착각하신분들같네요,5,35
0,1038,2018년 7월 25일,"여기가 카카오페이지,타 게임인가요?여기서 따지면서 별점 내리지 마시고 그 게임에 따지시죠",5,
0,1039,2018년 7월 24일,신선한것같네요~~^^,4,3
0,1040,2018년 7월 23일,자주쇼핑할께요,4,2
0,1041,2018년 7월 22일,수준떨어짐.,1,1
0,1042,2018년 7월 21일,무료라 더좋아욤,5,1
0,1043,2018년 7월 21일,카카오페이지 카카오 페이지 작작하세요;; 여기가 무슨 카카오페이지도 아닌데 왜 계속 얘기하시냐고요;;,5,
0,1044,2018년 7월 21일,캐쉬바로주는디...,5,
0,1045,2018년 7월 21일,빅뱅 온라인 시대,5,
0,1046,2018년 7월 21일,아니 왜 캐쉬 안 주는 걸 여기서 뭐라그러고 있어. 그건 카카오페이지가서 말해 그리고 저번에 깔았으니까 안주는 거겠지; 얼탱이,4,
0,1047,2018년 7월 20일,바보들아 그건니가 이미 깔았던거니까 캐쉬가안들어오지 그리고 이걸 왜여기서말하냐? 카카오페이지가서따져라,5,86
0,1048,2018년 7월 18일,감사합니다,3,5
0,1049,2018년 7월 18일,GooooooooooD,5,6
0,1050,2018년 7월 18일,아니 니들이 카카오 페이지가서 따질걸 여기에 따지고 그리고 왜 별 한개냨ㅋㅋㅋ 아니 니들같은 무개념들 때문에 평점떨어진다 덜떨어진것들아,5,55
0,1051,2018년 7월 18일,좋아요,3,6
0,1052,2018년 7월 17일,여기가 카카오페이지에요? ㅈㅂ 카카오페이지에서 따지세요ㅎㅎ,5,34
0,1053,2018년 7월 17일,아니 여기서 이럴거 캎페에 문의해요,3,
0,1054,2018년 7월 17일,참 조으네요,5,1
0,1055,2018년 7월 17일,광고 진짜 징그럽게 자주 나오고요..,1,
0,1056,2018년 7월 17일,다운로드가 잘 안돼요 그리고 설치 완료 됐다고 잘 안 떠요..,1,10
0,1057,2018년 7월 16일,솔직히 카카오페이지 그만좀 여기가 카카오페이지임?,5,
0,1058,2018년 7월 16일,좋아요,5,1
0,1059,2018년 7월 16일,카카오페이지에서 300캐쉬 주는데? 이미 한번 깔아봐서 그런거 아님?그리고 불만이면 카카오페이지에서 말하지 여기서 말함,5,98
0,1060,2018년 7월 16일,카카오페이지 300캐시 준다면서요 벌써 7분이나 기다렸어요,5,9
0,1061,2018년 7월 15일,엥?겜에서 설치하면 27쿠키 준다고 했었는데?이상하담,2,15
0,1062,2018년 7월 15일,ㅋㅋㅋㅋ개 오지네.ㅋ 아니 까는 데 시간 겁나 오래 걸리고 낚시 하니까 재밌냐??,1,
0,1063,2018년 7월 15일,이용해보고 싶은 싸이트임니다,5,5
0,1064,2018년 7월 15일,카카오 페이지 300원 안주네요,1,15
0,1065,2018년 7월 14일,카카오페이지야 적당히 구라까야지 소비자에게 몇번 낚시하냐 욕나오게하네 300캐쉬내놔 소비자들한테 장난치니까 재밌냐?,1,27
0,1066,2018년 7월 13일,굳^,5,5
0,1067,2018년 7월 11일,카카오페이지랑 짜고쳤나요 300캐시 안들어오네요,1,
0,1068,2018년 7월 11일,여러분 캐시 못받은걸 왜 여기서 찾나요,5,
0,1069,2018년 7월 11일,카카오페이지에서 안준다는 리뷰가 많으신데 뭐에요?전 주든데..조금 기다리니깐ㅋ,4,33
0,1070,2018년 7월 11일,아직 사용안해서 잘모르겠네요,4,
0,1071,2018년 7월 10일,어플 깔면 포인트 준다고 하고 안주네 양선수 이고만,1,
0,1072,2018년 7월 10일,카카오페이지 300캐쉬 안주네요 뭐 이런 경우가,4,23
0,1073,2018년 7월 9일,카카오페이지에서 캐쉬준대서 깔았는데 낚시엿나여,1,13
0,1074,2018년 7월 9일,굿,5,
0,1075,2018년 7월 9일,카카오페이지 300캐시 주세요,1,3
0,1076,2018년 7월 8일,카카오페이지 이벤트 구라인가요? 앱설치 했는데... 낚인건가?,3,18
0,1077,2018년 7월 8일,굿굿,5,
0,1078,2018년 7월 8일,다운로드 하는데 저만 시간이 오래걸리나요,2,
0,1079,2018년 7월 8일,"겜에서 어플설치하면 루나 준다고 설치했는데 안들어왔네요 포인트 지급 목록에서는들어 왔다고 뜨지만,10루나가 안들어왔습니다.",1,46
0,1080,2018년 7월 7일,처음이라 잘 모르는데 사용하고 리뷰남길께요,5,23
0,1081,2018년 7월 7일,으아! 헬로펫!,5,
0,1082,2018년 7월 7일,좋은상품 많이 올려주세요~^^,5,25
0,1083,2018년 7월 7일,1만원부터~~~ㅋㅋ,1,
0,1084,2018년 7월 7일,이런앱 쓰래기,1,
0,1085,2018년 7월 7일,광고 그만좀,1,27
0,1086,2018년 7월 7일,ㅇㄴ... 무슨 저장공간 충분한데 다운하는게 13분이나 걸림;,2,
0,1087,2018년 7월 6일,아니 납치광고 개빡치네,1,
0,1088,2018년 7월 6일,"광고왜이렇게 많이뜨나요? 어쩌피 안쓸건데...,",1,
0,1089,2018년 7월 6일,별루,1,
0,1090,2018년 7월 6일,남기고싶은글없음,1,34
0,1091,2018년 7월 6일,카페 돈벌려고 깔았다 손,3,1
0,1092,2018년 7월 6일,고고고,5,
0,1093,2018년 7월 6일,좋아요,5,
0,1094,2018년 7월 5일,말그대로최악,1,
0,1095,2018년 7월 5일,들어갈 때마다 로그인을 해야되고 앱도 매우 자주 꺼지네요. 해상도 대응도 안되있고...,1,9
0,1096,2018년 7월 5일,Food,5,
0,1097,2018년 7월 5일,사용해보지안음,5,
0,1098,2018년 7월 4일,최애얘애왁,1,
0,1099,2018년 7월 4일,우~~~~~~~~~~~~~~~,1,
0,1100,2018년 7월 4일,👍👍,5,
0,1101,2018년 7월 3일,음...글쎄요...,3,
0,1102,2018년 7월 3일,즐겨 구매 ㅎㅎ,4,
0,1103,2018년 7월 2일,편리해요,5,15
0,1104,2018년 7월 2일,구~~~~~~ㅅ,4,16
0,1105,2018년 7월 1일,좋아요,3,1
0,1106,2018년 7월 1일,좋아요,3,12
0,1107,2018년 6월 30일,일단돈없어서 패스,1,33
0,1108,2018년 6월 28일,잘정돈되어있음,4,
0,1109,2018년 6월 28일,저 S9이벤트 당첨됬다는데 이 사이트에 들어가 있네요?,5,94
0,1110,2018년 6월 28일,광고 작작좀 떠라,1,
0,1111,2018년 6월 27일,보고,3,40
0,1112,2018년 6월 27일,자판의 엔터키 안먹힘. 검색창에 돋보기 표시로만 검색 됨. 추천 검색어가 안뜨면 검색 안됨,2,149
0,1113,2018년 6월 26일,할인율이 다른 사이트보다 많음 좋겠어요,4,
0,1114,2018년 6월 25일,배송이오후1시반에 도착한다더니 수거해갔데요,3,162
0,1115,2018년 6월 22일,좋은 물건,4,
0,1116,2018년 6월 21일,광고 상품 보고 설치했는데 상품이 없음ㅋㅋㅋ 낚였넼ㅋ,1,8
0,1117,2018년 6월 19일,갤7 사용자 간편회원은 쿠폰 안 줌. 앱 3개 설치시 이벤트 있어 다 설치 하였는데 설치 안한걸로 나옴. 이래서 주문 하기 겁나 삭제 중..,1,24
0,1118,2018년 6월 19일,일주일넘게 수량확보중이라고 뜨더니 수량확보못했다고 일방적으로 결제취소문자만 띡보내오네요 뭐 이런곳이 참으로 ..,1,10
0,1119,2018년 6월 18일,작작해,1,
0,1120,2018년 6월 15일,최고예요!,4,
0,1121,2018년 6월 15일,좋아유,2,10
0,1122,2018년 6월 14일,신세계백화점이나 이마트..전단광고나 신세계몰은 백화점상품이랑 행사자체가다른가요??,4,6
0,1123,2018년 6월 12일,많은혜택과 할인푸폰도 많이주고 다른데보다 싸고 질좋은제품 많이부탁드려요~^^,5,6
0,1124,2018년 6월 10일,엉망입니다,1,
0,1125,2018년 6월 7일,편리하고 합리적입니다,5,11
0,1126,2018년 6월 5일,제품 구매하면 매번 제품 수량 확보중이라고 뜨고 1주일을 기다리면 제품 수량 확보 못했다면서 결제취소자동으로 해버립니다. 수량확인 전산작업으로 할텐데 1주일이나 걸리나요? 1주일기다린것도 짜증나는데 참고 기다린 대답이 결제취소 번번히 이러니 짜증나네요,1,55
0,1127,2018년 6월 4일,좋아요,5,6
0,1128,2018년 6월 4일,쓸만해여,5,5
0,1129,2018년 6월 3일,좋아요,4,
0,1130,2018년 6월 3일,"이 앱으로도 몰,트레이더스등등 쇼핑이 가능한데 일부 혜택 받으려면 각각의 앱을 또 따로 설치하라함! 왜?!!!! 다 설치하면 용량이 얼만줄? 항상ssg앱으로 몰 장보는데 쿠폰 떠서 다운받으라치면 이마트앱에서만 가능하다는 안내뜨면 아..진짜 할인 안받고 말지.. 생각들고 빈정상함.",2,65
0,1131,2018년 5월 30일,좋아요,4,6
0,1132,2018년 5월 30일,다양하고 편리하게 쇼핑할수 있는거같아서 유용한 앱이될것같아요,4,38
0,1133,2018년 5월 27일,아주 좋아요,5,
0,1134,2018년 5월 26일,품절 상품도보고 싶습니다,3,35
0,1135,2018년 5월 26일,이거 왜만듬,1,
0,1136,2018년 5월 26일,생각보다 간편하지가..,3,17
0,1137,2018년 5월 24일,좋아요~,4,8
0,1138,2018년 5월 23일,스위트걸 스티커 받기 위해 설치~,3,
0,1139,2018년 5월 22일,서버 접속 왜안되죠 너무 느려요,1,36
0,1140,2018년 5월 21일,🍒아들 생일 많이 축하...🎂,5,20
0,1141,2018년 5월 20일,장보기 최고에요.,5,25
0,1142,2018년 5월 19일,그냥 설치했어요~,4,5
0,1143,2018년 5월 17일,고맙습니다,5,1
0,1144,2018년 5월 13일,대박나세요,4,7
0,1145,2018년 5월 12일,다른건모르겠고 다른 쿠팡이나 다른곳들 쇼핑몰과는 다르게 배송비 3000원은 5만원이상을 써도 쳐받는군요 상품권때문에 써봤지만 굉장히 맘에안드네요 그렇다고 배송이 월등히 빠르지도않고,3,53
0,1146,2018년 5월 11일,좋아요♡,5,9
0,1147,2018년 5월 11일,번창하세요~,5,24
0,1148,2018년 5월 11일,편해서 좋아요,5,
0,1149,2018년 5월 9일,굿,3,
0,1150,2018년 5월 9일,좋아요,5,
0,1151,2018년 5월 8일,전 이 앱을 몰라요,5,
0,1152,2018년 5월 8일,좋아~~^^,5,7
0,1153,2018년 5월 7일,편리하네요,5,
0,1154,2018년 5월 6일,굳 군,5,
0,1155,2018년 5월 5일,최고...엄지척,5,3
0,1156,2018년 5월 2일,처음이라 아직이요,3,
0,1157,2018년 5월 2일,편하고 빠른배송 좋아요,5,1
0,1158,2018년 4월 26일,감사^^ 사용하여 보고 평가를,4,8
0,1159,2018년 4월 25일,좋음,4,
0,1160,2018년 4월 25일,또 품절이래. 글보니 나만 그런게 아니네요.,1,
0,1161,2018년 4월 16일,좋은상품을 구매하겠습니다,5,8
0,1162,2018년 4월 13일,좋아요,4,5
0,1163,2018년 4월 11일,별루ㅜㅜ,1,
0,1164,2018년 4월 11일,●☆☆☆☆,1,
0,1165,2018년 4월 9일,항상 날 실망시키는 곳. 지르기만하면 없대. 재고없어도 1주일뒤에 연락오는곳. 확인이라도 빨리하든가. 무조건미안하다고땡. 기다린사람만호구되는곳.,1,73
0,1166,2018년 4월 8일,좋음,4,
0,1167,2018년 3월 31일,오늘 겪은일 진짜 다토해내서라도 말하고싶은데 진짜 별루네요 사이트에서 잘못일었난던일을 왜 제가 사과해야하죠? 사과의한마디없이 무슨 배송비를 추가해야한다는 한마디뿐 ㅌㅋㅋㅋㅋ그결제한만큼 다시 입금하면 되는데 배송비를내래 ㅋㅋㅋㅋㅋ 개어이없어 짜증나서 회원탈퇴햇구요 두번다신 이용안하고싶네요 ㅎ.ㅎ 홍보도 거짓없이 했으면 좋겠당~!,1,
0,1168,2018년 3월 27일,자꾸 꺼져요 한 30분정도 보고있으면 계속 꺼지네요,2,36
0,1169,2018년 3월 27일,이제와서 제품이없다고요.해도 너무하시는군요. 왕 치사~,1,
0,1170,2018년 3월 27일,ㄹㅌㆍㄴ 아 최대한 ㅠ.ㅠ 오늘,3,38
0,1171,2018년 3월 26일,편리해서 좋아요,4,
0,1172,2018년 3월 26일,주문결제 일주일만에 한다는 소리가 재고가 없어서 못보내겠다는 건 너무하는 거 아닌가요?? 전화해서 미안하다는 것 도 아니고 톡으로 그냥 통보하고 말면 끝입니까?? 몇일날 발송된다고 표시도 하지 말았어야지요.. 아주.. 진짜.. 최악입니다!!!,1,95
0,1173,2018년 3월 25일,공유...❤❤❤,5,1
0,1174,2018년 3월 24일,카카오 캐시 안들어왔어요,3,
0,1175,2018년 3월 23일,광고좀 그만뜨게해봐 영화도못보겠네 광고하는거같은데 더 정떨어진다,1,1
0,1176,2018년 3월 22일,아니 문화상품권 사용방법이 너무 불편해요;그냥 번호입력하면 돈이 들어오게 하면되지 굳이 등기우편으로 붙이고..;;그냥 없애도 아무도 필요치않을거같네요ㅠ,1,
0,1177,2018년 3월 20일,좋은 어플 만들어 주셔서 감사합니다 ㅎ 쇼핑하기 좋은 거 같아요 ㅎ 역시 쓱 ㅋㅋ,5,47
0,1178,2018년 3월 20일,웹에서 앱까는거 유도하려면 이마트는 이마트로 ssg 는ssg로 효율적이게좀손보세요 이마트로 들어갔는데 앱은이앱을 깔아야하고 다시 이마트로접속되게 분리해놓구용량차지하고효율없고 오류쩔고 ㅡㅡ머하시는건지ㅜ,1,47
0,1179,2018년 3월 17일,마케팅한답시고거슬리게폰킬때마다광고띄우지말고끄지라,1,
0,1180,2018년 3월 16일,다운로드가 안되요,4,
0,1181,2018년 3월 16일,대체 어떤 빡대가리로 만든지 너무나도 감탄밖에 나오지가 않네요 아주 대단해요 대단합니다 쓱~대충 만들고 쓱~월급루팡하는 개발팀사원 너무 대단하셔서 눈물밖에 안나옵니다.,1,
0,1182,2018년 3월 16일,로그인접속이 지연된데요.로그인이안되네요,3,8
0,1183,2018년 3월 13일,에스에스쥐스윽,5,
0,1184,2018년 3월 13일,인증오류 너무심하고 로딩속도 너무길어요 경쟁사 어플 벤치마킹이라도 하시길,1,23
0,1185,2018년 3월 11일,핸펀 엄청 느려지게함.. 백그라운드에서 뭘 하시는 지..,1,
0,1186,2018년 3월 9일,걍 쓸만함,3,18
0,1187,2018년 3월 8일,아니 신세계백화점 가입을 하려고 하는데 인터넷 페이지가 지맘대로 갑자기 5초마다 한번씩 새로고침됨ㅋㅋㅋㅋㅋ 개어이털리네 페이지를 뭔 그따구로 만들어놓으십니까? 지금 20번째 새로 시도중인데 더러워서 때려칠랍니다. 앞으로는 이벤트를 하실거면 일단 페이지부터 제대로 만들고 실행시키시길. 뭐 난 새로 이벤트 한대도 안할거지만.,1,
0,1188,2018년 3월 8일,ㅡㅡ 아이디찾기부터 안됨 본인인증처리에실패 내가 나인걸 어찌증명해야함?? 제대로적어도 안되고 회원가입으로 해도 안되고,1,64
0,1189,2018년 3월 1일,이거 앱으로서 역할을 하는지 의문 그냥 없에세요,1,
0,1190,2018년 2월 28일,.......좋아요,5,
0,1191,2018년 2월 26일,어플이 점점 느려짐.. 목록에서 장바구니 바로 보내는 기능은 가끔 안될때가 있음.,2,8
0,1192,2018년 2월 25일,이마트 고객임돠,5,
0,1193,2018년 2월 20일,한번에 쓱ᆢ 가능~~,5,7
0,1194,2018년 2월 15일,좋아요,4,
0,1195,2018년 2월 13일,수고하세요,5,14
0,1196,2018년 2월 12일,무슨 있는게 없어,1,18
0,1197,2018년 2월 7일,굿...,5,12
0,1198,2018년 2월 7일,좋아요,5,
0,1199,2018년 2월 5일,"결재.진짜.한번에되지도않고,이따구로만들바엔pc로주문하던지전화주문하게놔둬라.",1,30
0,1200,2018년 2월 5일,갑자기 엄청 느려짐. 화면 내리는 데도 갑자기 위로 올라가고 엉망진창,1,2
0,1201,2018년 2월 1일,Good,4,
0,1202,2018년 1월 29일,좋아요,5,
0,1203,2018년 1월 25일,굳뜨,5,
0,1204,2018년 1월 25일,좋습니다.,5,2
0,1205,2018년 1월 23일,결재를 하려면 다섯번 이상은 꺼져요 카드결재하기힘들어서 글써보기는 처음이예요 제발 결재 좀 해보세요 사용자가 얼마나 속터지는지 느려두 결재는 한방에 되야하는거 아니예요?,1,33
0,1206,2018년 1월 22일,로고가 안예뻐요,1,
0,1207,2018년 1월 16일,카카오 케쉬 왜 지급안하나요 그것때문에 깐건데,2,51
0,1208,2018년 1월 16일,좋아요,5,7
0,1209,2018년 1월 12일,자주 애용하고 있습니다,5,37
0,1210,2018년 1월 12일,내가착해서깔아준다,1,
0,1211,2018년 1월 11일,좋아요 좋아ㅣ,5,
0,1212,2018년 1월 10일,.. .,1,
0,1213,2018년 1월 7일,인터넷 뉴스 좀 볼라하면 이 광고 떠서 드럽고 치사해서 깜,1,87
0,1214,2018년 1월 7일,카카오페이지통해서 깐건데 왜 캐쉬안주나요,1,47
0,1215,2018년 1월 5일,애용합니다.,4,
0,1216,2018년 1월 4일,참 편리한 세상 이런 기분 처음이라 너무 좋네요,5,51
0,1217,2018년 1월 4일,좋아요,5,
0,1218,2018년 1월 4일,할인이 많고 보기편해서 자주 이용하게 됩니다,5,46
0,1219,2017년 12월 29일,이 앱을 켜면 팟빵 듣던게 꺼짐. 불편을 감수할 이유가 없어 삭제합니다.,1,8
0,1220,2017년 12월 27일,먹통,1,
0,1221,2017년 12월 26일,로그인 왜 다 안돼죠 막아놓은건가요,1,
0,1222,2017년 12월 26일,좋네요 굿입니다,5,3
0,1223,2017년 12월 25일,감사합니다,4,2
0,1224,2017년 12월 20일,좋아요,5,1
0,1225,2017년 12월 18일,카카오페이지 캐시가 되었더 ㅋㅋㅋㅋ,1,
0,1226,2017년 12월 16일,여러모로 편리한 앱이네요,4,
0,1227,2017년 12월 14일,좋아요,4,2
0,1228,2017년 12월 14일,3일이내 배송이라고해서 기다렷더니 3일 뒤에 갑자기 품절됬다고 문자오네 필요 없는 앱인듯........,1,
0,1229,2017년 12월 12일,아 진짜 개x같이 운영하네 짜증나게...,1,6
0,1230,2017년 12월 10일,좋은 앱이다.,4,
0,1231,2017년 12월 7일,대기업 쇼핑몰 중 인터넷은 신세계가 갑이죠. 좋은 상품 저렴하게 판매하니 잘 나갈 수 밖에 없죠. 특히 전자제품과 수입제품류는 최저가 제품 넘쳐납니다. 믿을만한 정품 파는거야 당연하고요. 저는 사실 마트를 더 자주 이용하는데 이마트 쓱배송 너무 좋아요. 마트 중 이마트 가장 자주 이용하는데 저렴하고 품질 좋고 만족도가 낮을래야 낮을 수가 없어요. 마트의 갑 이마트. 이사 다닐 때 이마트 근처로 가려고 신경 쓸 정도입니다. SSG 사랑해요~!,5,28
0,1232,2017년 12월 4일,쓱 사은품좀 주세요 쇼핑어플은 카드도둑 ㅎㅎ,3,28
0,1233,2017년 12월 3일,속도가 좀 느림,4,3
0,1234,2017년 12월 1일,야 너무하다진짜 2일전 오전에 시킨 물건이 2일뒤에서야 배송출발도아닌 배송준비중이라고 뜨네 영업하긴하나 진짜,1,25
0,1235,2017년 12월 1일,너무 많이 좋아요,5,
0,1236,2017년 11월 30일,탈퇴 어떻게하는거임????,2,10
0,1237,2017년 11월 29일,언제부터인가 이 앱만 들어가면 듣고있는 음악이 꺼짐. 알림 푸쉬받고 들어가도 마찬가지임. 짜증남!,1,54
0,1238,2017년 11월 24일,쓱 해줘서요^^,4,6
0,1239,2017년 11월 24일,훌륭 합니다,3,4
0,1240,2017년 11월 24일,ㄹㅇ 개별로,1,1
0,1241,2017년 11월 17일,아니... 설치시 왜 휴대폰 주소록 자료를 가져 가려하죠??? 내가 뭘 잘못 아는건가? 동의 사항에 주소록은 뭐죠?,1,1
0,1242,2017년 11월 16일,더럽게 느리다 쓰라고 만든 앱이 맞음?,1,31
0,1243,2017년 11월 16일,유용하네요~,5,4
0,1244,2017년 11월 15일,첨이라 잘 모르겠네요 봐야죠ㅋ,5,25
0,1245,2017년 11월 15일,앞으로많이사용ᆢ,5,
0,1246,2017년 11월 15일,카.페.캐쉬(설치),5,
0,1247,2017년 11월 15일,좋아,5,
0,1248,2017년 11월 13일,사용하기에 편하고 좋아요,5,2
0,1249,2017년 11월 12일,"대기업은 계열사 있잖아요? 어자피 포인트인지 이머니인지, 적립금인지 다 합쳐서 쓰고 등급조정할거면 고객입장에서 어플 하나로 합쳐주면 안될까요? 가뜩이나 넘쳐나는 앱에 폰은 스마트폰 용량도 모자를판에 우리 가볍게 가요. 진짜 중소도 아니고 대기업이 이런 기본없이 개발하겠어요? 생각 좀 하고 삽시다. 이마트앱 깔면 됐지 별걸 다 깔으라 하네요",1,12
0,1250,2017년 11월 12일,겁나 대박 안좋네요...ㅜ.ㅜ,1,
0,1251,2017년 11월 11일,좋아요,4,1
0,1252,2017년 11월 10일,최고,5,
0,1253,2017년 11월 9일,별로요,1,
0,1254,2017년 11월 9일,앱자체는 저는 편하고 푸시도 그냥 안받는거로 설정했더니 괜찮은데..최적화가 덜되어있는지 아니면 너무 앱자체가 무거운건지 이앱만 구동하면 겁나 발열심하고 앱이 버벅거려요...,3,45
0,1255,2017년 11월 8일,완젼 안조음,1,1
